ALGORITHM,ELEMENT ARRAY TYPE,ARRAY ORDER,START TIME,END TIME,ELAPSED TIME
WhileNeeded,Integer,equal,154563073690707,154563073707036,16329
PassPerItem,Integer,equal,154563073740609,154563330517584,256776975
UntilNoChange,Integer,equal,154563330556458,154563330576458,20000
WhileNeeded,Integer,equal,154563330587103,154563330603474,16371
PassPerItem,Integer,equal,154563330640499,154563593526755,262886256
UntilNoChange,Integer,equal,154563593567853,154563593587222,19369
WhileNeeded,Integer,equal,154563593598575,154563593614964,16389
PassPerItem,Integer,equal,154563593653328,154563850605000,256951672
UntilNoChange,Integer,equal,154563850642457,154563850661980,19523
WhileNeeded,Integer,equal,154563850672411,154563850688693,16282
PassPerItem,Integer,equal,154563850723960,154564108483356,257759396
UntilNoChange,Integer,equal,154564108525258,154564108545690,20432
WhileNeeded,Integer,equal,154564108556968,154564108574070,17102
PassPerItem,Integer,equal,154564108618345,154564369028479,260410134
UntilNoChange,Integer,equal,154564369068876,154564369088695,19819
WhileNeeded,Integer,equal,154564369105084,154564369122114,17030
PassPerItem,Integer,equal,154564369154122,154564655960322,286806200
UntilNoChange,Integer,equal,154564656009808,154564656037175,27367
WhileNeeded,Integer,equal,154564656055364,154564656113101,57737
PassPerItem,Integer,equal,154564656155907,154564916317440,260161533
UntilNoChange,Integer,equal,154564916365602,154564916385539,19937
WhileNeeded,Integer,equal,154564916397113,154564916414617,17504
PassPerItem,Integer,equal,154564916451070,154565175133568,258682498
UntilNoChange,Integer,equal,154565175184557,154565175204616,20059
WhileNeeded,Integer,equal,154565175216567,154565175233040,16473
PassPerItem,Integer,equal,154565175270562,154565434221165,258950603
UntilNoChange,Integer,equal,154565434266909,154565434286229,19320
WhileNeeded,Integer,equal,154565434302627,154565434320046,17419
PassPerItem,Integer,equal,154565434359189,154565696538820,262179631
UntilNoChange,Integer,equal,154565696583992,154565696603329,19337
WhileNeeded,Integer,equal,154565696614516,154565696631380,16864
PassPerItem,Integer,equal,154565696671860,154565954700288,258028428
UntilNoChange,Integer,equal,154565954745320,154565954764677,19357
WhileNeeded,Integer,equal,154565954775614,154565954791752,16138
PassPerItem,Integer,equal,154565954852736,154566218490900,263638164
UntilNoChange,Integer,equal,154566218546550,154566218567153,20603
WhileNeeded,Integer,equal,154566218578126,154566218615051,36925
PassPerItem,Integer,equal,154566218665947,154566490009948,271344001
UntilNoChange,Integer,equal,154566490064988,154566490092772,27784
WhileNeeded,Integer,equal,154566490110402,154566490137388,26986
PassPerItem,Integer,equal,154566490179197,154566749928744,259749547
UntilNoChange,Integer,equal,154566749971442,154566749997992,26550
WhileNeeded,Integer,equal,154566750014584,154566750042854,28270
PassPerItem,Integer,equal,154566750087589,154567009168059,259080470
UntilNoChange,Integer,equal,154567009211005,154567009237697,26692
WhileNeeded,Integer,equal,154567009253603,154567009281741,28138
PassPerItem,Integer,equal,154567009354160,154567267985055,258630895
UntilNoChange,Integer,equal,154567268034335,154567268054301,19966
WhileNeeded,Integer,equal,154567268065621,154567268081893,16272
PassPerItem,Integer,equal,154567268118712,154567528167615,260048903
UntilNoChange,Integer,equal,154567528199241,154567528219542,20301
WhileNeeded,Integer,equal,154567528229977,154567528246238,16261
PassPerItem,Integer,equal,154567528278564,154567787669621,259391057
UntilNoChange,Integer,equal,154567787717504,154567787745036,27532
WhileNeeded,Integer,equal,154567787756648,154567787775819,19171
PassPerItem,Integer,equal,154567787831917,154568071663790,283831873
UntilNoChange,Integer,equal,154568071710199,154568071736179,25980
WhileNeeded,Integer,equal,154568071752429,154568071780052,27623
PassPerItem,Integer,equal,154568071828528,154568330722035,258893507
UntilNoChange,Integer,equal,154568330771742,154568330799225,27483
WhileNeeded,Integer,equal,154568330816743,154568330864690,47947
PassPerItem,Integer,equal,154568330927207,154568591045045,260117838
UntilNoChange,Integer,equal,154568591087079,154568591113209,26130
WhileNeeded,Integer,equal,154568591130160,154568591185997,55837
PassPerItem,Integer,equal,154568591268572,154568848626168,257357596
UntilNoChange,Integer,equal,154568848668512,154568848694704,26192
WhileNeeded,Integer,equal,154568848711557,154568848728363,16806
PassPerItem,Integer,equal,154568848777416,154569108155957,259378541
UntilNoChange,Integer,equal,154569108199060,154569108219117,20057
WhileNeeded,Integer,equal,154569108230174,154569108247070,16896
PassPerItem,Integer,equal,154569108308020,154569365892661,257584641
UntilNoChange,Integer,equal,154569365926249,154569365945783,19534
WhileNeeded,Integer,equal,154569365956162,154569365972688,16526
PassPerItem,Integer,equal,154569366025504,154569628732935,262707431
UntilNoChange,Integer,equal,154569628767816,154569628786940,19124
WhileNeeded,Integer,equal,154569628797385,154569628813367,15982
PassPerItem,Integer,equal,154569628873060,154569886107751,257234691
UntilNoChange,Integer,equal,154569886141623,154569886161486,19863
WhileNeeded,Integer,equal,154569886171807,154569886188895,17088
PassPerItem,Integer,equal,154569886247635,154570143301255,257053620
UntilNoChange,Integer,equal,154570143337008,154570143356637,19629
WhileNeeded,Integer,equal,154570143367085,154570143383416,16331
PassPerItem,Integer,equal,154570143416735,154570402201968,258785233
UntilNoChange,Integer,equal,154570402236652,154570402255685,19033
WhileNeeded,Integer,equal,154570402266200,154570402282763,16563
