ALGORITHM,ELEMENT ARRAY TYPE,ARRAY ORDER,START TIME,END TIME,ELAPSED TIME
PassPerItem,Character,noDuplicates,153058313142906,153058317055602,3912696
UntilNoChange,Character,noDuplicates,153058317083757,153058322800399,5716642
WhileNeeded,Character,noDuplicates,153058322847318,153058326466583,3619265
PassPerItem,Character,noDuplicates,153058326530112,153058331541597,5011485
UntilNoChange,Character,noDuplicates,153058331572832,153058337321420,5748588
WhileNeeded,Character,noDuplicates,153058337346397,153058340970670,3624273
PassPerItem,Character,noDuplicates,153058341055117,153058344907325,3852208
UntilNoChange,Character,noDuplicates,153058344937834,153058350636112,5698278
WhileNeeded,Character,noDuplicates,153058350662556,153058354262470,3599914
PassPerItem,Character,noDuplicates,153058354371325,153058358204971,3833646
UntilNoChange,Character,noDuplicates,153058358234195,153058363952750,5718555
WhileNeeded,Character,noDuplicates,153058363982094,153058367546824,3564730
PassPerItem,Character,noDuplicates,153058367614897,153058371421885,3806988
UntilNoChange,Character,noDuplicates,153058371447501,153058377104742,5657241
WhileNeeded,Character,noDuplicates,153058377131030,153058380947335,3816305
PassPerItem,Character,noDuplicates,153058380989960,153058384836158,3846198
UntilNoChange,Character,noDuplicates,153058384863333,153058390643012,5779679
WhileNeeded,Character,noDuplicates,153058390676893,153058394316394,3639501
PassPerItem,Character,noDuplicates,153058394356470,153058398173071,3816601
UntilNoChange,Character,noDuplicates,153058398200782,153058403909848,5709066
WhileNeeded,Character,noDuplicates,153058403937996,153058407540642,3602646
PassPerItem,Character,noDuplicates,153058407578281,153058411420092,3841811
UntilNoChange,Character,noDuplicates,153058411444661,153058417072591,5627930
WhileNeeded,Character,noDuplicates,153058417102246,153058422030274,4928028
PassPerItem,Character,noDuplicates,153058422088600,153058427383996,5295396
UntilNoChange,Character,noDuplicates,153058427409821,153058433176832,5767011
WhileNeeded,Character,noDuplicates,153058433204099,153058436929505,3725406
PassPerItem,Character,noDuplicates,153058436971283,153058440969864,3998581
UntilNoChange,Character,noDuplicates,153058440996368,153058446752861,5756493
WhileNeeded,Character,noDuplicates,153058446798725,153058450552108,3753383
PassPerItem,Character,noDuplicates,153058450589872,153058454426506,3836634
UntilNoChange,Character,noDuplicates,153058454455121,153058460248938,5793817
WhileNeeded,Character,noDuplicates,153058460273601,153058463912478,3638877
PassPerItem,Character,noDuplicates,153058463958376,153058467774249,3815873
UntilNoChange,Character,noDuplicates,153058467799161,153058473718810,5919649
WhileNeeded,Character,noDuplicates,153058473741348,153058477357306,3615958
PassPerItem,Character,noDuplicates,153058477394289,153058481236981,3842692
UntilNoChange,Character,noDuplicates,153058481262433,153058489932345,8669912
WhileNeeded,Character,noDuplicates,153058489973078,153058493706205,3733127
PassPerItem,Character,noDuplicates,153058493743023,153058497720834,3977811
UntilNoChange,Character,noDuplicates,153058497743868,153058503421803,5677935
WhileNeeded,Character,noDuplicates,153058503446100,153058507048455,3602355
PassPerItem,Character,noDuplicates,153058507085131,153058512213620,5128489
UntilNoChange,Character,noDuplicates,153058512251969,153058518024257,5772288
WhileNeeded,Character,noDuplicates,153058518056919,153058521663435,3606516
PassPerItem,Character,noDuplicates,153058521700420,153058525562184,3861764
UntilNoChange,Character,noDuplicates,153058525586542,153058531344375,5757833
WhileNeeded,Character,noDuplicates,153058531366738,153058534980221,3613483
PassPerItem,Character,noDuplicates,153058535016157,153058538911937,3895780
UntilNoChange,Character,noDuplicates,153058538935021,153058544698238,5763217
WhileNeeded,Character,noDuplicates,153058544719893,153058548453267,3733374
PassPerItem,Character,noDuplicates,153058548490062,153058552326007,3835945
UntilNoChange,Character,noDuplicates,153058552361234,153058558059306,5698072
WhileNeeded,Character,noDuplicates,153058558094641,153058561653310,3558669
PassPerItem,Character,noDuplicates,153058561713119,153058565567808,3854689
UntilNoChange,Character,noDuplicates,153058565594920,153058571423026,5828106
WhileNeeded,Character,noDuplicates,153058571453595,153058575053083,3599488
PassPerItem,Character,noDuplicates,153058575091288,153058578971242,3879954
UntilNoChange,Character,noDuplicates,153058578995378,153058584738839,5743461
WhileNeeded,Character,noDuplicates,153058584768583,153058588384906,3616323
PassPerItem,Character,noDuplicates,153058588422681,153058592272563,3849882
UntilNoChange,Character,noDuplicates,153058592296047,153058598179929,5883882
WhileNeeded,Character,noDuplicates,153058598205507,153058601911469,3705962
PassPerItem,Character,noDuplicates,153058601949384,153058605770667,3821283
UntilNoChange,Character,noDuplicates,153058605792006,153058611433442,5641436
WhileNeeded,Character,noDuplicates,153058611459131,153058615217869,3758738
PassPerItem,Character,noDuplicates,153058615259630,153058620059856,4800226
UntilNoChange,Character,noDuplicates,153058620092593,153058627451771,7359178
WhileNeeded,Character,noDuplicates,153058627490472,153058631336098,3845626
PassPerItem,Character,noDuplicates,153058631385961,153058635215450,3829489
UntilNoChange,Character,noDuplicates,153058635250553,153058640926819,5676266
WhileNeeded,Character,noDuplicates,153058640946679,153058644502568,3555889
PassPerItem,Character,noDuplicates,153058644536279,153058648345500,3809221
UntilNoChange,Character,noDuplicates,153058648363729,153058653938655,5574926
WhileNeeded,Character,noDuplicates,153058653966834,153058657686826,3719992
PassPerItem,Character,noDuplicates,153058657734764,153058661652031,3917267
UntilNoChange,Character,noDuplicates,153058661677805,153058667347175,5669370
WhileNeeded,Character,noDuplicates,153058667373890,153058671073784,3699894
PassPerItem,Character,noDuplicates,153058671114994,153058675026398,3911404
UntilNoChange,Character,noDuplicates,153058675052027,153058680825000,5772973
WhileNeeded,Character,noDuplicates,153058680852615,153058684569224,3716609
PassPerItem,Character,noDuplicates,153058684615857,153058688540265,3924408
UntilNoChange,Character,noDuplicates,153058688566516,153058694429822,5863306
WhileNeeded,Character,noDuplicates,153058694459422,153058698267365,3807943
PassPerItem,Character,noDuplicates,153058698305673,153058702339665,4033992
UntilNoChange,Character,noDuplicates,153058702366658,153058708303054,5936396
WhileNeeded,Character,noDuplicates,153058708327149,153058712197464,3870315
PassPerItem,Character,noDuplicates,153058712235568,153058716107557,3871989
UntilNoChange,Character,noDuplicates,153058716130147,153058721969365,5839218
WhileNeeded,Character,noDuplicates,153058721995108,153058725581879,3586771
PassPerItem,Character,noDuplicates,153058725617011,153058729484303,3867292
UntilNoChange,Character,noDuplicates,153058729529810,153058735348052,5818242
WhileNeeded,Character,noDuplicates,153058735373222,153058739037497,3664275
PassPerItem,Character,noDuplicates,153058739072676,153058742890562,3817886
UntilNoChange,Character,noDuplicates,153058742914579,153058748632257,5717678
WhileNeeded,Character,noDuplicates,153058748654811,153058752417420,3762609
PassPerItem,Character,noDuplicates,153058752456686,153058756416954,3960268
UntilNoChange,Character,noDuplicates,153058756444747,153058761983724,5538977
WhileNeeded,Character,noDuplicates,153058762007384,153058765645832,3638448
PassPerItem,Character,noDuplicates,153058765687425,153058769532894,3845469
UntilNoChange,Character,noDuplicates,153058769561067,153058775365562,5804495
WhileNeeded,Character,noDuplicates,153058775394195,153058779049686,3655491
PassPerItem,Character,noDuplicates,153058779084861,153058782936378,3851517
UntilNoChange,Character,noDuplicates,153058782960826,153058788709262,5748436
WhileNeeded,Character,noDuplicates,153058788737624,153058792577303,3839679
PassPerItem,Character,noDuplicates,153058792630635,153058796449015,3818380
UntilNoChange,Character,noDuplicates,153058796476392,153058802156969,5680577
WhileNeeded,Character,noDuplicates,153058802179322,153058805764847,3585525
PassPerItem,Character,noDuplicates,153058805797263,153058809726740,3929477
UntilNoChange,Character,noDuplicates,153058809754099,153058815279338,5525239
WhileNeeded,Character,noDuplicates,153058815306608,153058818917979,3611371
PassPerItem,Character,noDuplicates,153058818961195,153058822836246,3875051
UntilNoChange,Character,noDuplicates,153058822860689,153058828624046,5763357
WhileNeeded,Character,noDuplicates,153058828649128,153058832333632,3684504
PassPerItem,Character,noDuplicates,153058832373993,153058836342748,3968755
UntilNoChange,Character,noDuplicates,153058836388077,153058842230851,5842774
WhileNeeded,Character,noDuplicates,153058842258865,153058845878388,3619523
PassPerItem,Character,noDuplicates,153058845917943,153058849778297,3860354
UntilNoChange,Character,noDuplicates,153058849802787,153058855536195,5733408
WhileNeeded,Character,noDuplicates,153058855564102,153058859183052,3618950
PassPerItem,Character,noDuplicates,153058859222307,153058863388831,4166524
UntilNoChange,Character,noDuplicates,153058863422473,153058869119811,5697338
WhileNeeded,Character,noDuplicates,153058869146973,153058872735749,3588776
PassPerItem,Character,noDuplicates,153058872772189,153058876584761,3812572
UntilNoChange,Character,noDuplicates,153058876608190,153058882406940,5798750
WhileNeeded,Character,noDuplicates,153058882455890,153058886106636,3650746
PassPerItem,Character,noDuplicates,153058886142682,153058890083705,3941023
UntilNoChange,Character,noDuplicates,153058890108710,153058895849834,5741124
WhileNeeded,Character,noDuplicates,153058895878825,153058899485573,3606748
PassPerItem,Character,noDuplicates,153058899526341,153058903588681,4062340
UntilNoChange,Character,noDuplicates,153058903620901,153058909456139,5835238
WhileNeeded,Character,noDuplicates,153058909486571,153058913221301,3734730
PassPerItem,Character,noDuplicates,153058913260841,153058917113970,3853129
UntilNoChange,Character,noDuplicates,153058917139431,153058922856006,5716575
WhileNeeded,Character,noDuplicates,153058922893847,153058926498611,3604764
PassPerItem,Character,noDuplicates,153058926536401,153058930435489,3899088
UntilNoChange,Character,noDuplicates,153058930460628,153058936427556,5966928
WhileNeeded,Character,noDuplicates,153058936455633,153058940118515,3662882
PassPerItem,Character,noDuplicates,153058940155349,153058944059324,3903975
UntilNoChange,Character,noDuplicates,153058944084072,153058949836774,5752702
WhileNeeded,Character,noDuplicates,153058949861220,153058953524366,3663146
PassPerItem,Character,noDuplicates,153058953572932,153058957457481,3884549
UntilNoChange,Character,noDuplicates,153058957484393,153058963274004,5789611
WhileNeeded,Character,noDuplicates,153058963300964,153058966913255,3612291
PassPerItem,Character,noDuplicates,153058966951370,153058970868471,3917101
UntilNoChange,Character,noDuplicates,153058970896912,153058976752465,5855553
WhileNeeded,Character,noDuplicates,153058976780643,153058980437074,3656431
PassPerItem,Character,noDuplicates,153058980474936,153058984422280,3947344
UntilNoChange,Character,noDuplicates,153058984451155,153058990269876,5818721
WhileNeeded,Character,noDuplicates,153058990298283,153058994008990,3710707
PassPerItem,Character,noDuplicates,153058994059953,153058997961896,3901943
UntilNoChange,Character,noDuplicates,153058997988773,153059003813887,5825114
WhileNeeded,Character,noDuplicates,153059003846183,153059007549440,3703257
PassPerItem,Character,noDuplicates,153059007609760,153059011555848,3946088
UntilNoChange,Character,noDuplicates,153059011584751,153059017294478,5709727
WhileNeeded,Character,noDuplicates,153059017321120,153059020933162,3612042
PassPerItem,Character,noDuplicates,153059020972894,153059024918721,3945827
UntilNoChange,Character,noDuplicates,153059024950025,153059030818561,5868536
WhileNeeded,Character,noDuplicates,153059030849204,153059034674369,3825165
PassPerItem,Character,noDuplicates,153059034717245,153059038663890,3946645
UntilNoChange,Character,noDuplicates,153059038696415,153059044619759,5923344
WhileNeeded,Character,noDuplicates,153059044647689,153059048470105,3822416
PassPerItem,Character,noDuplicates,153059048510920,153059052451159,3940239
UntilNoChange,Character,noDuplicates,153059052479591,153059058299219,5819628
WhileNeeded,Character,noDuplicates,153059058329247,153059061956084,3626837
PassPerItem,Character,noDuplicates,153059061989970,153059066025452,4035482
UntilNoChange,Character,noDuplicates,153059066049422,153059074174374,8124952
WhileNeeded,Character,noDuplicates,153059074207477,153059077990881,3783404
PassPerItem,Character,noDuplicates,153059078030191,153059081997574,3967383
